Generación;Mejor Fitness
466;0.0502849668
467;0.0502849668
468;0.0502933674
469;0.0502938479
470;0.0502976812
471;0.0502976924
472;0.0503021665
473;0.0503025167
474;0.0503025167
475;0.0503031202
476;0.0503053404
477;0.0503053404
478;0.0503056943
479;0.0503056943
480;0.0503059700
481;0.0503060035
482;0.0503062196
483;0.0503062196
484;0.0503062196
485;0.0503077097
486;0.0503077097
487;0.0503229648
488;0.0503229648
489;0.0503239520
490;0.0503239520
491;0.0503239520
492;0.0503251925
493;0.0503256470
494;0.0503256470
495;0.0503277183
496;0.0503300428
497;0.0503300428
498;0.0503419973
499;0.0503473878
500;0.0503505357
501;0.0503511615
502;0.0503515191
503;0.0503515191
504;0.0503536500
505;0.0503536500
506;0.0503539219
507;0.0503542349
508;0.0503543019
509;0.0503543355
510;0.0503543615
511;0.0503543615
512;0.0503595322
513;0.0503595322
514;0.0503595322
515;0.0503595546
516;0.0503602438
517;0.0503602438
518;0.0503602438
519;0.0503602438
520;0.0503602438
521;0.0503602438
522;0.0503608994
523;0.0503608994
524;0.0503608994
525;0.0503608994
526;0.0503608994
527;0.0503619537
528;0.0503619760
529;0.0503620245
530;0.0503620245
531;0.0503620319
532;0.0503625758
533;0.0503627844
534;0.0503627844
535;0.0503635183
536;0.0503666438
537;0.0503675677
538;0.0503675714
539;0.0503675714
540;0.0503675714
541;0.0503697656
542;0.0503705405
543;0.0503720827
544;0.0503723919
545;0.0503734201
546;0.0503754802
547;0.0503755473
548;0.0503755473
549;0.0503755473
550;0.0503756851
551;0.0503756851
552;0.0503756851
553;0.0503761619
554;0.0503761731
555;0.0503761731
556;0.0503777377
557;0.0503777377
558;0.0503777377
559;0.0503777377
560;0.0503780842
561;0.0503780842
562;0.0503785238
563;0.0503790975
564;0.0503792278
565;0.0503792278
566;0.0503823310
567;0.0503860004
568;0.0503865518
569;0.0503865667
570;0.0503865667
571;0.0503865667
572;0.0503865667
573;0.0503883287
574;0.0503893271
575;0.0503898636
576;0.0503901206
577;0.0503904782
578;0.0503904782
579;0.0503937304
580;0.0503937304
581;0.0503968932
582;0.0503989682
583;0.0503989682
584;0.0503989682
585;0.0503989682
586;0.0503989682
587;0.0504015982
588;0.0504026264
589;0.0504026264
590;0.0504030213
591;0.0504030213
592;0.0504039750
593;0.0504199862
594;0.0504211299
595;0.0504244678
596;0.0504246801
597;0.0504250787
598;0.0504252836
599;0.0504253469
600;0.0504253469
601;0.0504253469
602;0.0504253544
603;0.0504253544
604;0.0504283495
605;0.0504283495
606;0.0504283495
607;0.0504296198
608;0.0504322238
609;0.0504333265
610;0.0504333265
611;0.0504355952
612;0.0504355952
613;0.0504355952
614;0.0504360124
615;0.0504381023
616;0.0504381023
617;0.0504381023
618;0.0504395440
619;0.0504396409
620;0.0504451953
621;0.0504583605
622;0.0504586212
623;0.0504586212
624;0.0504586212
625;0.0504586212
626;0.0504586212
627;0.0504592359
628;0.0504592359
629;0.0504594371
630;0.0504599139
631;0.0504601561
632;0.0504715741
633;0.0504716225
634;0.0504716225
635;0.0504724607
636;0.0504724607
637;0.0504729934
638;0.0504730903
639;0.0504730903
640;0.0504736416
641;0.0504740067
642;0.0504740067
643;0.0504746549
644;0.0504747815
645;0.0504752286
646;0.0504753143
