Generación;Mejor Fitness
536;0.0446106270
537;0.0446106680
538;0.0446114279
539;0.0446117297
540;0.0446117930
541;0.0446131900
542;0.0446137860
543;0.0446143150
544;0.0446143150
545;0.0446146354
546;0.0446146950
547;0.0446148552
548;0.0446209759
549;0.0446209796
550;0.0446229093
551;0.0446229540
552;0.0446236096
553;0.0446239151
554;0.0446242131
555;0.0446242131
556;0.0446242914
557;0.0446242951
558;0.0446244143
559;0.0446245037
560;0.0446245633
561;0.0446261279
562;0.0446261950
563;0.0446278974
564;0.0446280800
565;0.0446281396
566;0.0446286052
567;0.0446299426
568;0.0446300730
569;0.0446300730
570;0.0446300991
571;0.0446300991
572;0.0446301624
573;0.0446301661
574;0.0446302108
575;0.0446303263
576;0.0446312428
577;0.0446312875
578;0.0446312986
579;0.0446315259
580;0.0446324684
581;0.0446324870
582;0.0446329825
583;0.0446331277
584;0.0446434990
585;0.0446437374
586;0.0446439758
587;0.0446439795
588;0.0446466431
589;0.0446468294
590;0.0446468294
591;0.0446471274
592;0.0446474105
593;0.0446486883
594;0.0446487442
595;0.0446487702
596;0.0446489416
597;0.0446518436
598;0.0446519777
599;0.0446519852
600;0.0446519852
601;0.0446523093
602;0.0446525812
603;0.0446584336
604;0.0446584374
605;0.0446585156
606;0.0446586870
607;0.0446587391
608;0.0446588434
609;0.0446590781
610;0.0446600728
611;0.0446613096
612;0.0446613170
613;0.0446613766
614;0.0446614996
615;0.0446635783
616;0.0446635820
617;0.0446635857
618;0.0446644872
619;0.0446648523
620;0.0446648560
621;0.0446649119
622;0.0446649380
623;0.0446651094
624;0.0446652360
625;0.0446652360
626;0.0446652360
627;0.0446655452
628;0.0446655527
629;0.0446658358
630;0.0446658358
631;0.0446659774
632;0.0446661413
633;0.0446676202
634;0.0446676686
635;0.0446678698
636;0.0446678698
637;0.0446682833
638;0.0446689837
639;0.0446690246
640;0.0446720012
641;0.0446738265
642;0.0446738787
643;0.0446738787
644;0.0446749739
645;0.0446780846
646;0.0446780920
647;0.0446781479
648;0.0446783416
649;0.0446783900
650;0.0446788445
651;0.0446789600
652;0.0446815230
653;0.0446924716
654;0.0446928069
655;0.0446931273
656;0.0446932316
657;0.0446934178
658;0.0446934775
659;0.0446935967
660;0.0446936041
661;0.0446937308
662;0.0446937457
663;0.0446937717
664;0.0446952581
665;0.0446956269
666;0.0446956381
667;0.0446978621
668;0.0446978696
669;0.0447005779
670;0.0447006673
671;0.0447006971
672;0.0447007120
673;0.0447007604
674;0.0447008796
675;0.0447008796
676;0.0447078571
677;0.0447079167
678;0.0447083600
679;0.0447092392
680;0.0447092392
681;0.0447092392
682;0.0447092392
683;0.0447096489
684;0.0447114967
685;0.0447117798
686;0.0447135009
687;0.0447136015
688;0.0447137095
689;0.0447140820
690;0.0447149090
691;0.0447152294
692;0.0447168127
693;0.0447168127
694;0.0447168127
695;0.0447176099
696;0.0447176546
697;0.0447215624
698;0.0447215624
699;0.0447215848
700;0.0447250158
701;0.0447252393
702;0.0447351411
703;0.0447555445
704;0.0447556563
705;0.0447558425
706;0.0447558761
707;0.0447561927
708;0.0447562151
709;0.0447594225
710;0.0447595119
711;0.0447611511
712;0.0447611511
713;0.0447619371
714;0.0447620638
715;0.0447620861
716;0.0447623096
717;0.0447633639
718;0.0447633639
719;0.0447637141
720;0.0447646044
721;0.0447648577
722;0.0447666235
723;0.0447667800
724;0.0447668098
725;0.0447668433
726;0.0447668470
727;0.0447670035
728;0.0447670035
729;0.0447670296
730;0.0447670519
731;0.0447670519
732;0.0447671711
733;0.0447671898
734;0.0447672904
735;0.0447675660
736;0.0447676778
737;0.0447680391
738;0.0447680391
739;0.0447691455
740;0.0447712615
741;0.0447723642
742;0.0447732955
743;0.0447733253
744;0.0447736904
745;0.0447738767
746;0.0447738767
747;0.0447741635
748;0.0447760038
749;0.0447763354
750;0.0447783768
751;0.0447796993
752;0.0447797813
753;0.0447800942
754;0.0447800942
755;0.0447802320
756;0.0447804257
757;0.0447804257
758;0.0447804742
759;0.0447806716
760;0.0447808243
761;0.0447808243
762;0.0447808765
763;0.0447808802
764;0.0447810069
765;0.0447810069
766;0.0447811745
767;0.0447812527
768;0.0447814353
769;0.0447832122
770;0.0447841287
771;0.0447841622
772;0.0447841622
773;0.0447841771
774;0.0447841994
775;0.0447842553
776;0.0447843187
777;0.0447847694
778;0.0447847918
779;0.0447886698
780;0.0447886735
781;0.0447886810
782;0.0447887629
783;0.0447887704
784;0.0447888076
785;0.0447888225
786;0.0447902344
787;0.0447903275
788;0.0447904319
789;0.0447904393
790;0.0447906777
791;0.0447906815
792;0.0447908752
793;0.0447909348
794;0.0447920710
795;0.0447923206
796;0.0447923690
797;0.0447923951
