Generación;Mejor Fitness
215;0.0496859848
216;0.0496896468
217;0.0497687608
218;0.0498481318
219;0.0498585515
220;0.0498901978
221;0.0498901978
222;0.0498909615
223;0.0498911031
224;0.0498982817
225;0.0499091856
226;0.0499096662
227;0.0499894917
228;0.0499982126
229;0.0500046313
230;0.0500465930
231;0.0500465930
232;0.0500484966
233;0.0500511266
234;0.0500615016
235;0.0500615016
236;0.0500615016
237;0.0500615016
238;0.0500626117
239;0.0500662737
240;0.0500662737
241;0.0500685386
242;0.0500765778
243;0.0500811897
244;0.0500930175
245;0.0501039997
246;0.0501046181
247;0.0501569137
248;0.0501604192
249;0.0501604192
250;0.0501628108
251;0.0501641892
252;0.0501685850
253;0.0501685850
254;0.0501695350
255;0.0501695350
256;0.0502156056
257;0.0502157621
258;0.0502164066
259;0.0502442792
260;0.0502446257
261;0.0502446257
262;0.0502488427
263;0.0502488688
264;0.0502572209
265;0.0502572209
266;0.0502572209
267;0.0502574183
268;0.0502574183
269;0.0502600037
270;0.0502600037
271;0.0502659939
272;0.0502742268
273;0.0502756834
274;0.0502781421
275;0.0502781421
276;0.0502781421
277;0.0502782688
278;0.0502888784
279;0.0503034256
280;0.0503064431
281;0.0503105074
282;0.0503147840
283;0.0503151789
284;0.0503158979
285;0.0503254570
286;0.0503309295
287;0.0503367558
288;0.0503391214
289;0.0503419265
290;0.0503455326
291;0.0503739715
292;0.0503755920
293;0.0503756031
294;0.0504034013
295;0.0504081845
296;0.0504094735
297;0.0504097864
298;0.0504097864
299;0.0504228249
300;0.0504249297
301;0.0504316092
302;0.0504499599
303;0.0504499599
304;0.0504568927
305;0.0504583791
306;0.0504665338
307;0.0504792072
308;0.0504848398
309;0.0504848398
310;0.0504851080
311;0.0504851080
312;0.0504851975
313;0.0504861139
314;0.0504896455
315;0.0504898839
316;0.0504941419
317;0.0505025089
318;0.0505032316
319;0.0505051054
320;0.0505157821
321;0.0505247787
322;0.0505259782
323;0.0505268723
324;0.0505273119
325;0.0505305156
326;0.0505305491
327;0.0505716130
328;0.0505769402
329;0.0505772643
330;0.0505778417
331;0.0505806990
332;0.0505807400
333;0.0505818948
334;0.0505818948
335;0.0505939871
336;0.0505978949
337;0.0505986027
338;0.0505986027
339;0.0505986027
340;0.0506009385
341;0.0506068952
342;0.0506071597
343;0.0506191924
344;0.0506191999
345;0.0506204404
346;0.0506244041
347;0.0506245755
348;0.0506256521
349;0.0506259352
350;0.0506259352
351;0.0506309345
352;0.0506364182
353;0.0506385192
354;0.0508157983
355;0.0508157983
